bfsCode;Gemeindename;Kanton_Code;Kanton;Bezirk_Code;Bezirksname;Grossregion_Code;Grossregion_Text;Agglo_2012_Code;Agglo_2012_Text;Agglogrkl_2012_Code;Agglogrkl_2012_Text;raumStadt_2012_Code;raumStadt_2012_Text;Stadt_2012_Code;Stadt_2012_Text;Stadt_Land_2012_Code;Stadt_Land_2012_Text;Gdetypen_9_2012_Code;Gdetypen_9_2012_Text;Gdetypen_25_2012_Code;Gdetypen_25_2012_Text;Arbmarktgrossreg_2018_Code;Arbmarktgrossreg_2018_Text;Arbmarktreg_2018_Code;Arbmarktreg_2018_Text;Sprachgebiet_2016_Code;Sprachgebiet_2016_Text;Berggebiet_2019_Code;Berggebiet_2019_Text;DEGURBA_2011_Code;DEGURBA_2011_Text;GreaterCity_2011_Code;GreaterCity_2011_Text;Funktional_Stadt_2014_Code;Funktional_Stadt_2014_Text;MS_Region_2000_Code;MS_Region_2000_Text;Arbmarktreg_2000_Code;Arbmarktreg_2000_Text;Typ_MS_Reg_Code;Typ_MS_Reg_Text;Europ_Berggebiet_Code;Europ_Berggebiet_Text
5514;Bottens;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;236;Periurbane Industriegemeinde geringer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;84;Lausanne;2;Lausanne;1;Metropolraum, Kernagglomeration (MAC);1;Mittelland - Hochrhein
5515;Bretigny-sur-Morrens;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;2;Intermediär (dichter periurbaner Raum und ländliche Zentren);22;Periurbane Gemeinde mittlerer Dichte;226;Periurbane Industriegemeinde mittlerer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;2;Mitteldicht besiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;84;Lausanne;2;Lausanne;1;Metropolraum, Kernagglomeration (MAC);1;Mittelland - Hochrhein
5516;Cugy (VD);22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;2;Intermediär (dichter periurbaner Raum und ländliche Zentren);22;Periurbane Gemeinde mittlerer Dichte;226;Periurbane Industriegemeinde mittlerer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;2;Mitteldicht besiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;84;Lausanne;2;Lausanne;1;Metropolraum, Kernagglomeration (MAC);1;Mittelland - Hochrhein
5518;Echallens;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;2;Intermediär (dichter periurbaner Raum und ländliche Zentren);21;Periurbane Gemeinde hoher Dichte;217;Periurbane Dienstleistungsgemeinde hoher Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;2;Mitteldicht besiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5520;Essertines-sur-Yverdon;22;VD;2223;Gros-de-Vaud;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;237;Periurbane Dienstleistungsgemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5521;Etagnières;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;2;Intermediär (dichter periurbaner Raum und ländliche Zentren);22;Periurbane Gemeinde mittlerer Dichte;227;Periurbane Dienstleistungsgemeinde mittlerer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;2;Mitteldicht besiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5522;Fey;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;236;Periurbane Industriegemeinde geringer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5523;Froideville;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;2;Intermediär (dichter periurbaner Raum und ländliche Zentren);22;Periurbane Gemeinde mittlerer Dichte;227;Periurbane Dienstleistungsgemeinde mittlerer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;84;Lausanne;2;Lausanne;1;Metropolraum, Kernagglomeration (MAC);1;Mittelland - Hochrhein
5527;Morrens (VD);22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;2;Intermediär (dichter periurbaner Raum und ländliche Zentren);22;Periurbane Gemeinde mittlerer Dichte;227;Periurbane Dienstleistungsgemeinde mittlerer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;2;Mitteldicht besiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;84;Lausanne;2;Lausanne;1;Metropolraum, Kernagglomeration (MAC);1;Mittelland - Hochrhein
5529;Oulens-sous-Echallens;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;237;Periurbane Dienstleistungsgemeinde geringer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5530;Pailly;22;VD;2223;Gros-de-Vaud;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;235;Periurbane Agrargemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5531;Penthéréaz;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;237;Periurbane Dienstleistungsgemeinde geringer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);0;Keine Zuordnung
5533;Poliez-Pittet;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;236;Periurbane Industriegemeinde geringer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5534;Rueyres;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;236;Periurbane Industriegemeinde geringer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5535;Saint-Barthélemy (VD);22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;237;Periurbane Dienstleistungsgemeinde geringer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5537;Villars-le-Terroir;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;2;Intermediär (dichter periurbaner Raum und ländliche Zentren);22;Periurbane Gemeinde mittlerer Dichte;227;Periurbane Dienstleistungsgemeinde mittlerer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;2;Mitteldicht besiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5539;Vuarrens;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;235;Periurbane Agrargemeinde geringer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5540;Montilliez;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;237;Periurbane Dienstleistungsgemeinde geringer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5541;Goumoëns;22;VD;2223;Gros-de-Vaud;1;Région lémanique;5586;Lausanne;2;250'000 - 499'999 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;237;Periurbane Dienstleistungsgemeinde geringer Dichte;2;Region Lausanne;2023;Prilly–Le Mont-sur-Lausanne;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;5586960;Lausanne: funktionales städtisches Gebiet;90;Gros-de-Vaud;2;Lausanne;3;Metropolraum, periurbane Zone (MZP);1;Mittelland - Hochrhein
5551;Bonvillars;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;236;Periurbane Industriegemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);1;Mittelland - Hochrhein
5552;Bullet;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;0;Ländliche Gemeinde ohne städtischen Charakter;0;nein;3;Ländlich;33;Ländliche periphere Gemeinde;338;Ländliche periphere Mischgemeinde;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;1;Gemeinden im Berggebiet;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);3;Jura
5553;Champagne;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;236;Periurbane Industriegemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);1;Mittelland - Hochrhein
5554;Concise;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;237;Periurbane Dienstleistungsgemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;1;Gemeinden im Berggebiet;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);1;Mittelland - Hochrhein
5555;Corcelles-près-Concise;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;235;Periurbane Agrargemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);1;Mittelland - Hochrhein
5556;Fiez;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;237;Periurbane Dienstleistungsgemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;1;Gemeinden im Berggebiet;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);1;Mittelland - Hochrhein
5557;Fontaines-sur-Grandson;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;235;Periurbane Agrargemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;1;Gemeinden im Berggebiet;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);3;Jura
5559;Giez;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;236;Periurbane Industriegemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);1;Mittelland - Hochrhein
5560;Grandevent;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;235;Periurbane Agrargemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;1;Gemeinden im Berggebiet;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);3;Jura
5561;Grandson;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;5938;Yverdon-les-Bains;5;< 50'000 Einwohner/innen;4;Agglomerationsgürtelgemeinde;0;nein;2;Intermediär (dichter periurbaner Raum und ländliche Zentren);22;Periurbane Gemeinde mittlerer Dichte;227;Periurbane Dienstleistungsgemeinde mittlerer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;0;Gemeinden ausseralb der Berggebiete;2;Mitteldicht besiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);1;Mittelland - Hochrhein
5562;Mauborget;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;0;Ländliche Gemeinde ohne städtischen Charakter;0;nein;3;Ländlich;33;Ländliche periphere Gemeinde;335;Ländliche periphere Agrargemeinde;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;1;Gemeinden im Berggebiet;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);3;Jura
5563;Mutrux;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;0;Ländliche Gemeinde ohne städtischen Charakter;0;nein;3;Ländlich;32;Ländliche zentral gelegene Gemeinde;325;Ländliche zentral gelegene Agrargemeinde;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;1;Gemeinden im Berggebiet;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);3;Jura
5564;Novalles;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;235;Periurbane Agrargemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;1;Gemeinden im Berggebiet;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);3;Jura
5565;Onnens (VD);22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;5;Mehrfach orientierte Gemeinde;0;nein;3;Ländlich;23;Periurbane Gemeinde geringer Dichte;237;Periurbane Dienstleistungsgemeinde geringer Dichte;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;0;Gemeinden ausseralb der Berggebiete;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);1;Mittelland - Hochrhein
5566;Provence;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;0;Ländliche Gemeinde ohne städtischen Charakter;0;nein;3;Ländlich;33;Ländliche periphere Gemeinde;335;Ländliche periphere Agrargemeinde;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;1;Gemeinden im Berggebiet;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);3;Jura
5568;Sainte-Croix;22;VD;2224;Jura-Nord vaudois;1;Région lémanique;0;keine Agglomerationsgemeinde und keine Kerngemeinde ausserhalb von Agglomerationen;0;keine Agglomerationszugehörigkeit;0;Ländliche Gemeinde ohne städtischen Charakter;0;nein;2;Intermediär (dichter periurbaner Raum und ländliche Zentren);31;Ländliche Zentrumsgemeinde;316;Industriegemeinde eines ländlichen Zentrums;2;Region Lausanne;2030;Yverdon-les-Bains;2;Französisch;1;Gemeinden im Berggebiet;3;Geringbesiedeltes Gebiet;0;Nicht zu einer erweiterten Stadt zugehörig;0;Nicht zu einem funktionalen städtischen Gebiet zugehörig;91;Yverdon;2;Lausanne;5;Metropolraum, Kleinagglomeration (MAP);3;Jura
